D,fcy,Ac,As,αsc,Nu0,C,Ns,Vs,Vc,N
600.0,200.0,246300.86404143978,36442.47478164162,0.14795918367346947,62197.25135577073,1884.9555921538758,12937.078547482775,65596454.60695492,443341555.2745916,62713.5
600.0,140.0,255175.86328783096,27567.475535250443,0.10803324099722994,43305.676632490206,1884.9555921538758,7581.055772193872,49621455.9634508,459316553.9180957,43555.4
600.0,180.0,229022.1044466959,53721.23437638549,0.23456790123456803,53848.468878855856,1884.9555921538758,12624.49007845059,96698221.87749387,412239788.00405264,53583.4
600.0,160.0,246300.86404143978,36442.47478164162,0.14795918367346947,49429.818811581805,1884.9555921538758,10021.680564951446,65596454.60695492,443341555.2745916,49884.8
600.0,140.0,255175.86328783096,27567.475535250443,0.10803324099722994,42202.97761108018,1884.9555921538758,6478.356750783854,49621455.9634508,459316553.9180957,41537.0
600.0,140.0,246300.86404143978,36442.47478164162,0.14795918367346947,44503.801530753015,1884.9555921538758,10021.680564951446,65596454.60695492,443341555.2745916,45598.5
600.0,200.0,260576.2610593518,22167.077763729612,0.08506944444444457,59984.564817994375,1884.9555921538758,7869.312606124013,39900739.9747133,469037269.90683323,58869.5
600.0,160.0,260576.2610593518,22167.077763729612,0.08506944444444457,49561.514375620296,1884.9555921538758,7869.312606124013,39900739.9747133,469037269.90683323,49986.1
600.0,100.0,260576.2610593518,22167.077763729612,0.08506944444444457,36254.4818772508,1884.9555921538758,10196.85577131562,39900739.9747133,469037269.90683323,40929.3
600.0,160.0,229022.1044466959,53721.23437638549,0.23456790123456803,51416.87616497736,1884.9555921538758,14773.339453506009,96698221.87749387,412239788.00405264,52666.2
600.0,120.0,246300.86404143978,36442.47478164162,0.14795918367346947,39577.78424992422,1884.9555921538758,10021.680564951446,65596454.60695492,443341555.2745916,41375.3
600.0,180.0,255175.86328783096,27567.475535250443,0.10803324099722994,55718.10920682349,1884.9555921538758,9786.453815013909,49621455.9634508,459316553.9180957,56073.8
600.0,200.0,229022.1044466959,53721.23437638549,0.23456790123456803,60577.76034284519,1884.9555921538758,14773.339453506009,96698221.87749387,412239788.00405264,60548.3
600.0,140.0,229022.1044466959,53721.23437638549,0.23456790123456803,44687.584700988016,1884.9555921538758,12624.49007845059,96698221.87749387,412239788.00405264,45669.5
600.0,100.0,229022.1044466959,53721.23437638549,0.23456790123456803,47613.97825780691,1884.9555921538758,24711.76781313732,96698221.87749387,412239788.00405264,55721.3
600.0,120.0,229022.1044466959,53721.23437638549,0.23456790123456803,40107.14261205409,1884.9555921538758,12624.49007845059,96698221.87749387,412239788.00405264,41746.6
600.0,100.0,260576.2610593518,22167.077763729612,0.08506944444444457,33926.93871205919,1884.9555921538758,7869.312606124013,39900739.9747133,469037269.90683323,36652.2
600.0,200.0,246300.86404143978,36442.47478164162,0.14795918367346947,59281.8533732394,1884.9555921538758,10021.680564951446,65596454.60695492,443341555.2745916,58285.2
600.0,120.0,260576.2610593518,22167.077763729612,0.08506944444444457,39138.463933246225,1884.9555921538758,7869.312606124013,39900739.9747133,469037269.90683323,41047.3
600.0,200.0,255175.86328783096,27567.475535250443,0.10803324099722994,57513.52940835004,1884.9555921538758,6478.356750783854,49621455.9634508,459316553.9180957,54729.1
600.0,120.0,260576.2610593518,22167.077763729612,0.08506944444444457,36478.41460159867,1884.9555921538758,5209.26327447646,39900739.9747133,469037269.90683323,36123.6
600.0,100.0,229022.1044466959,53721.23437638549,0.23456790123456803,37675.5498981756,1884.9555921538758,14773.339453506009,96698221.87749387,412239788.00405264,41149.2
600.0,100.0,246300.86404143978,36442.47478164162,0.14795918367346947,33194.067977829756,1884.9555921538758,8563.98157368578,65596454.60695492,443341555.2745916,34862.7
600.0,180.0,229022.1044466959,53721.23437638549,0.23456790123456803,55997.318253911275,1884.9555921538758,14773.339453506009,96698221.87749387,412239788.00405264,56513.3
600.0,180.0,260576.2610593518,22167.077763729612,0.08506944444444457,52999.67337570897,1884.9555921538758,6095.946385025643,39900739.9747133,469037269.90683323,51199.3
600.0,120.0,246300.86404143978,36442.47478164162,0.14795918367346947,42493.182232455554,1884.9555921538758,12937.078547482775,65596454.60695492,443341555.2745916,46247.4
600.0,140.0,260576.2610593518,22167.077763729612,0.08506944444444457,46677.53231962487,1884.9555921538758,10196.85577131562,39900739.9747133,469037269.90683323,49672.9
600.0,200.0,255175.86328783096,27567.475535250443,0.10803324099722994,63716.21140378139,1884.9555921538758,12681.038746215203,49621455.9634508,459316553.9180957,65393.7
600.0,160.0,255175.86328783096,27567.475535250443,0.10803324099722994,50614.59194106686,1884.9555921538758,9786.453815013909,49621455.9634508,459316553.9180957,51631.7
600.0,160.0,246300.86404143978,36442.47478164162,0.14795918367346947,56171.67664618551,1884.9555921538758,16763.538399555146,65596454.60695492,443341555.2745916,60756.6
600.0,140.0,260576.2610593518,22167.077763729612,0.08506944444444457,42576.6229333349,1884.9555921538758,6095.946385025643,39900739.9747133,469037269.90683323,42279.1
600.0,100.0,255175.86328783096,27567.475535250443,0.10803324099722994,31995.943079566947,1884.9555921538758,6478.356750783854,49621455.9634508,459316553.9180957,32772.4
600.0,140.0,255175.86328783096,27567.475535250443,0.10803324099722994,48405.65960651153,1884.9555921538758,12681.038746215203,49621455.9634508,459316553.9180957,52329.2
600.0,180.0,255175.86328783096,27567.475535250443,0.10803324099722994,53512.71116400345,1884.9555921538758,7581.055772193872,49621455.9634508,459316553.9180957,52147.9
600.0,160.0,255175.86328783096,27567.475535250443,0.10803324099722994,48409.19389824683,1884.9555921538758,7581.055772193872,49621455.9634508,459316553.9180957,47711.6
600.0,180.0,246300.86404143978,36442.47478164162,0.14795918367346947,57271.23407494193,1884.9555921538758,12937.078547482775,65596454.60695492,443341555.2745916,58820.5
600.0,160.0,260576.2610593518,22167.077763729612,0.08506944444444457,46901.46504397275,1884.9555921538758,5209.26327447646,39900739.9747133,469037269.90683323,44823.2
600.0,100.0,255175.86328783096,27567.475535250443,0.10803324099722994,38198.625074998294,1884.9555921538758,12681.038746215203,49621455.9634508,459316553.9180957,43660.9
600.0,120.0,246300.86404143978,36442.47478164162,0.14795918367346947,38120.08525865856,1884.9555921538758,8563.98157368578,65596454.60695492,443341555.2745916,39093.2
600.0,160.0,255175.86328783096,27567.475535250443,0.10803324099722994,47306.494876836805,1884.9555921538758,6478.356750783854,49621455.9634508,459316553.9180957,46021.5
600.0,100.0,260576.2610593518,22167.077763729612,0.08506944444444457,32153.57249096082,1884.9555921538758,6095.946385025643,39900739.9747133,469037269.90683323,33212.4
600.0,140.0,229022.1044466959,53721.23437638549,0.23456790123456803,46836.434076043435,1884.9555921538758,14773.339453506009,96698221.87749387,412239788.00405264,48939.8
600.0,160.0,229022.1044466959,53721.23437638549,0.23456790123456803,49268.02678992194,1884.9555921538758,12624.49007845059,96698221.87749387,412239788.00405264,49670.5
600.0,120.0,229022.1044466959,53721.23437638549,0.23456790123456803,52194.42034674083,1884.9555921538758,24711.76781313732,96698221.87749387,412239788.00405264,59359.2
600.0,100.0,246300.86404143978,36442.47478164162,0.14795918367346947,34651.76696909542,1884.9555921538758,10021.680564951446,65596454.60695492,443341555.2745916,37110.2
600.0,160.0,260576.2610593518,22167.077763729612,0.08506944444444457,51889.057540811904,1884.9555921538758,10196.85577131562,39900739.9747133,469037269.90683323,54213.7
600.0,200.0,229022.1044466959,53721.23437638549,0.23456790123456803,64875.459092956036,1884.9555921538758,19071.038203616845,96698221.87749387,412239788.00405264,66878.8
600.0,120.0,260576.2610593518,22167.077763729612,0.08506944444444457,41466.00709843784,1884.9555921538758,10196.85577131562,39900739.9747133,469037269.90683323,45351.9
600.0,160.0,255175.86328783096,27567.475535250443,0.10803324099722994,53509.17687226815,1884.9555921538758,12681.038746215203,49621455.9634508,459316553.9180957,56727.8
600.0,140.0,229022.1044466959,53721.23437638549,0.23456790123456803,51134.13282615428,1884.9555921538758,19071.038203616845,96698221.87749387,412239788.00405264,55221.7
600.0,180.0,260576.2610593518,22167.077763729612,0.08506944444444457,54773.039596807335,1884.9555921538758,7869.312606124013,39900739.9747133,469037269.90683323,54435.4
600.0,200.0,260576.2610593518,22167.077763729612,0.08506944444444457,57324.51548634682,1884.9555921538758,5209.26327447646,39900739.9747133,469037269.90683323,53867.7
600.0,180.0,246300.86404143978,36442.47478164162,0.14795918367346947,61097.693927014305,1884.9555921538758,16763.538399555146,65596454.60695492,443341555.2745916,64432.0
600.0,100.0,260576.2610593518,22167.077763729612,0.08506944444444457,31266.88938041164,1884.9555921538758,5209.26327447646,39900739.9747133,469037269.90683323,31777.3
600.0,160.0,260576.2610593518,22167.077763729612,0.08506944444444457,47788.14815452193,1884.9555921538758,6095.946385025643,39900739.9747133,469037269.90683323,46724.6
600.0,120.0,229022.1044466959,53721.23437638549,0.23456790123456803,42255.99198710952,1884.9555921538758,14773.339453506009,96698221.87749387,412239788.00405264,44830.7
600.0,180.0,246300.86404143978,36442.47478164162,0.14795918367346947,54355.83609241061,1884.9555921538758,10021.680564951446,65596454.60695492,443341555.2745916,54084.3
600.0,200.0,260576.2610593518,22167.077763729612,0.08506944444444457,58211.198596896,1884.9555921538758,6095.946385025643,39900739.9747133,469037269.90683323,55617.7
600.0,140.0,255175.86328783096,27567.475535250443,0.10803324099722994,45511.074675310236,1884.9555921538758,9786.453815013909,49621455.9634508,459316553.9180957,47279.9
600.0,100.0,255175.86328783096,27567.475535250443,0.10803324099722994,33098.64210097697,1884.9555921538758,7581.055772193872,49621455.9634508,459316553.9180957,34864.8
600.0,140.0,229022.1044466959,53721.23437638549,0.23456790123456803,56774.862435674746,1884.9555921538758,24711.76781313732,96698221.87749387,412239788.00405264,63392.1
600.0,120.0,260576.2610593518,22167.077763729612,0.08506944444444457,37365.097712147865,1884.9555921538758,6095.946385025643,39900739.9747133,469037269.90683323,37739.5
600.0,180.0,260576.2610593518,22167.077763729612,0.08506944444444457,52112.99026515979,1884.9555921538758,5209.26327447646,39900739.9747133,469037269.90683323,49469.8
600.0,120.0,255175.86328783096,27567.475535250443,0.10803324099722994,38202.15936673359,1884.9555921538758,7581.055772193872,49621455.9634508,459316553.9180957,39239.5
600.0,140.0,246300.86404143978,36442.47478164162,0.14795918367346947,47419.199513284344,1884.9555921538758,12937.078547482775,65596454.60695492,443341555.2745916,50433.6
600.0,200.0,229022.1044466959,53721.23437638549,0.23456790123456803,70516.1887024765,1884.9555921538758,24711.76781313732,96698221.87749387,412239788.00405264,75051.6
600.0,140.0,246300.86404143978,36442.47478164162,0.14795918367346947,51245.65936535671,1884.9555921538758,16763.538399555146,65596454.60695492,443341555.2745916,56491.9
600.0,100.0,229022.1044466959,53721.23437638549,0.23456790123456803,41973.24864828644,1884.9555921538758,19071.038203616845,96698221.87749387,412239788.00405264,47478.5
600.0,140.0,260576.2610593518,22167.077763729612,0.08506944444444457,41689.93982278572,1884.9555921538758,5209.26327447646,39900739.9747133,469037269.90683323,40625.8
600.0,120.0,255175.86328783096,27567.475535250443,0.10803324099722994,40407.55740955362,1884.9555921538758,9786.453815013909,49621455.9634508,459316553.9180957,43054.0
600.0,120.0,255175.86328783096,27567.475535250443,0.10803324099722994,37099.46034532357,1884.9555921538758,6478.356750783854,49621455.9634508,459316553.9180957,37299.9
600.0,200.0,255175.86328783096,27567.475535250443,0.10803324099722994,60821.6264725801,1884.9555921538758,9786.453815013909,49621455.9634508,459316553.9180957,60420.9
600.0,160.0,229022.1044466959,53721.23437638549,0.23456790123456803,61355.30452460867,1884.9555921538758,24711.76781313732,96698221.87749387,412239788.00405264,67131.4
600.0,100.0,229022.1044466959,53721.23437638549,0.23456790123456803,35526.70052312018,1884.9555921538758,12624.49007845059,96698221.87749387,412239788.00405264,37836.2
600.0,120.0,246300.86404143978,36442.47478164162,0.14795918367346947,46319.64208452792,1884.9555921538758,16763.538399555146,65596454.60695492,443341555.2745916,52404.2
600.0,180.0,246300.86404143978,36442.47478164162,0.14795918367346947,52898.13710114494,1884.9555921538758,8563.98157368578,65596454.60695492,443341555.2745916,51528.7
600.0,200.0,255175.86328783096,27567.475535250443,0.10803324099722994,58616.22842976006,1884.9555921538758,7581.055772193872,49621455.9634508,459316553.9180957,56584.2
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,15274.423481753576,942.4777960769379,4190.884599888786,21865484.86898497,147780518.42486387,16406.3
300.0,180.0,49087.385212340516,21598.449493429835,0.44000000000000017,16503.178908388883,942.4777960769379,7667.4495701675905,51836278.7842316,117809724.50961724,17764.4
300.0,120.0,49087.385212340516,21598.449493429835,0.44000000000000017,13557.935795648453,942.4777960769379,7667.4495701675905,51836278.7842316,117809724.50961724,15176.3
300.0,120.0,59395.736106932025,11290.098598838325,0.1900826446280993,12320.933688297473,942.4777960769379,5193.44535546563,27096236.637211982,142549766.65663686,14142.0
300.0,180.0,59395.736106932025,11290.098598838325,0.1900826446280993,13344.405669974773,942.4777960769379,2653.1731707270064,27096236.637211982,142549766.65663686,13324.6
300.0,180.0,49087.385212340516,21598.449493429835,0.44000000000000017,18771.016105199018,942.4777960769379,9935.286766977724,51836278.7842316,117809724.50961724,19166.8
300.0,180.0,59395.736106932025,11290.098598838325,0.1900826446280993,15884.677854713394,942.4777960769379,5193.44535546563,27096236.637211982,142549766.65663686,17240.0
300.0,160.0,55822.61428644515,14863.220419325204,0.2662580498838137,14208.061534691673,942.4777960769379,5276.443248860448,35671729.00638049,133974274.28746836,15287.2
300.0,100.0,59395.736106932025,11290.098598838325,0.1900826446280993,9947.55861328081,942.4777960769379,4007.985002587606,27096236.637211982,142549766.65663686,11325.8
300.0,100.0,55822.61428644515,14863.220419325204,0.2662580498838137,12419.342821534108,942.4777960769379,6837.081392889594,35671729.00638049,133974274.28746836,14592.3
300.0,200.0,55822.61428644515,14863.220419325204,0.2662580498838137,18001.604250178625,942.4777960769379,6837.081392889594,35671729.00638049,133974274.28746836,19416.1
300.0,140.0,55822.61428644515,14863.220419325204,0.2662580498838137,11308.022798643744,942.4777960769379,3492.856798541423,35671729.00638049,133974274.28746836,11772.4
300.0,100.0,55822.61428644515,14863.220419325204,0.2662580498838137,10858.704677504962,942.4777960769379,5276.443248860448,35671729.00638049,133974274.28746836,12394.0
300.0,200.0,55822.61428644515,14863.220419325204,0.2662580498838137,14657.379655830453,942.4777960769379,3492.856798541423,35671729.00638049,133974274.28746836,14685.8
300.0,200.0,49087.385212340516,21598.449493429835,0.44000000000000017,14893.112673424113,942.4777960769379,5075.635630956011,51836278.7842316,117809724.50961724,15085.4
300.0,160.0,49087.385212340516,21598.449493429835,0.44000000000000017,15521.431204142073,942.4777960769379,7667.4495701675905,51836278.7842316,117809724.50961724,16074.6
300.0,160.0,55822.61428644515,14863.220419325204,0.2662580498838137,12424.475084372647,942.4777960769379,3492.856798541423,35671729.00638049,133974274.28746836,12743.0
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,16505.927801960777,942.4777960769379,4190.884599888786,21865484.86898497,147780518.42486387,17473.9
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,11854.799878321086,942.4777960769379,3234.269636870694,21865484.86898497,147780518.42486387,12730.2
300.0,200.0,55822.61428644515,14863.220419325204,0.2662580498838137,16440.966106149477,942.4777960769379,5276.443248860448,35671729.00638049,133974274.28746836,17136.2
300.0,140.0,59395.736106932025,11290.098598838325,0.1900826446280993,11420.180169651023,942.4777960769379,3104.7771146805394,27096236.637211982,142549766.65663686,11992.1
300.0,180.0,49087.385212340516,21598.449493429835,0.44000000000000017,13911.364969177304,942.4777960769379,5075.635630956011,51836278.7842316,117809724.50961724,14299.6
300.0,160.0,55822.61428644515,14863.220419325204,0.2662580498838137,13019.003901145656,942.4777960769379,4087.385615314431,35671729.00638049,133974274.28746836,13600.1
300.0,140.0,59395.736106932025,11290.098598838325,0.1900826446280993,10968.576225697489,942.4777960769379,2653.1731707270064,27096236.637211982,142549766.65663686,11293.7
300.0,140.0,55822.61428644515,14863.220419325204,0.2662580498838137,11902.551615416753,942.4777960769379,4087.385615314431,35671729.00638049,133974274.28746836,12620.0
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,15549.312838942682,942.4777960769379,3234.269636870694,21865484.86898497,147780518.42486387,15907.5
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,13086.304198528283,942.4777960769379,3234.269636870694,21865484.86898497,147780518.42486387,13802.6
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,10348.406200924781,942.4777960769379,4190.884599888786,21865484.86898497,147780518.42486387,12147.6
300.0,160.0,49087.385212340516,21598.449493429835,0.44000000000000017,13793.555244667687,942.4777960769379,5939.5736106932045,51836278.7842316,117809724.50961724,15099.6
300.0,120.0,55822.61428644515,14863.220419325204,0.2662580498838137,10786.099329687848,942.4777960769379,4087.385615314431,35671729.00638049,133974274.28746836,11567.9
300.0,180.0,59395.736106932025,11290.098598838325,0.1900826446280993,14699.21750183537,942.4777960769379,4007.985002587606,27096236.637211982,142549766.65663686,15377.2
300.0,200.0,49087.385212340516,21598.449493429835,0.44000000000000017,15757.050653161306,942.4777960769379,5939.5736106932045,51836278.7842316,117809724.50961724,16488.9
300.0,140.0,49087.385212340516,21598.449493429835,0.44000000000000017,11947.869560683683,942.4777960769379,5075.635630956011,51836278.7842316,117809724.50961724,12970.3
300.0,100.0,49087.385212340516,21598.449493429835,0.44000000000000017,14844.025288211775,942.4777960769379,9935.286766977724,51836278.7842316,117809724.50961724,16312.9
300.0,120.0,49087.385212340516,21598.449493429835,0.44000000000000017,10966.121856436874,942.4777960769379,5075.635630956011,51836278.7842316,117809724.50961724,12117.4
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,9391.79123790669,942.4777960769379,3234.269636870694,21865484.86898497,147780518.42486387,10603.5
300.0,200.0,55822.61428644515,14863.220419325204,0.2662580498838137,15251.908472603462,942.4777960769379,4087.385615314431,35671729.00638049,133974274.28746836,15550.4
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,10623.295558113889,942.4777960769379,3234.269636870694,21865484.86898497,147780518.42486387,11578.2
300.0,200.0,59395.736106932025,11290.098598838325,0.1900826446280993,14532.320392113412,942.4777960769379,2653.1731707270064,27096236.637211982,142549766.65663686,14377.4
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,9530.02131466464,942.4777960769379,2140.995393421445,21865484.86898497,147780518.42486387,9886.3
300.0,100.0,49087.385212340516,21598.449493429835,0.44000000000000017,10848.312131927256,942.4777960769379,5939.5736106932045,51836278.7842316,117809724.50961724,11512.0
300.0,100.0,55822.61428644515,14863.220419325204,0.2662580498838137,9075.118227185938,942.4777960769379,3492.856798541423,35671729.00638049,133974274.28746836,9825.8
300.0,180.0,49087.385212340516,21598.449493429835,0.44000000000000017,14775.302948914497,942.4777960769379,5939.5736106932045,51836278.7842316,117809724.50961724,15134.5
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,13588.959023102652,942.4777960769379,2505.4201412378616,21865484.86898497,147780518.42486387,13614.4
300.0,120.0,55822.61428644515,14863.220419325204,0.2662580498838137,11975.156963233865,942.4777960769379,5276.443248860448,35671729.00638049,133974274.28746836,13349.2
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,12811.414841339178,942.4777960769379,4190.884599888786,21865484.86898497,147780518.42486387,14247.5
300.0,200.0,59395.736106932025,11290.098598838325,0.1900826446280993,17072.592576852036,942.4777960769379,5193.44535546563,27096236.637211982,142549766.65663686,18145.2
300.0,160.0,59395.736106932025,11290.098598838325,0.1900826446280993,13511.302779696729,942.4777960769379,4007.985002587606,27096236.637211982,142549766.65663686,14402.2
300.0,160.0,55822.61428644515,14863.220419325204,0.2662580498838137,15768.699678720817,942.4777960769379,6837.081392889594,35671729.00638049,133974274.28746836,17474.1
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,11125.950382688254,942.4777960769379,2505.4201412378616,21865484.86898497,147780518.42486387,11551.6
300.0,100.0,59395.736106932025,11290.098598838325,0.1900826446280993,8592.746781420208,942.4777960769379,2653.1731707270064,27096236.637211982,142549766.65663686,9179.3
300.0,140.0,59395.736106932025,11290.098598838325,0.1900826446280993,13508.848410436112,942.4777960769379,5193.44535546563,27096236.637211982,142549766.65663686,15176.9
300.0,180.0,59395.736106932025,11290.098598838325,0.1900826446280993,13796.009613928305,942.4777960769379,3104.7771146805394,27096236.637211982,142549766.65663686,14056.4
300.0,160.0,59395.736106932025,11290.098598838325,0.1900826446280993,12608.094891789664,942.4777960769379,3104.7771146805394,27096236.637211982,142549766.65663686,13024.4
300.0,180.0,55822.61428644515,14863.220419325204,0.2662580498838137,15324.513820420574,942.4777960769379,5276.443248860448,35671729.00638049,133974274.28746836,16258.7
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,11993.029955079035,942.4777960769379,2140.995393421445,21865484.86898497,147780518.42486387,12019.7
300.0,100.0,59395.736106932025,11290.098598838325,0.1900826446280993,11133.018966158834,942.4777960769379,5193.44535546563,27096236.637211982,142549766.65663686,13130.0
300.0,120.0,55822.61428644515,14863.220419325204,0.2662580498838137,10191.570512914841,942.4777960769379,3492.856798541423,35671729.00638049,133974274.28746836,10799.2
300.0,160.0,59395.736106932025,11290.098598838325,0.1900826446280993,12156.490947836131,942.4777960769379,2653.1731707270064,27096236.637211982,142549766.65663686,12257.9
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,8662.941742273855,942.4777960769379,2505.4201412378616,21865484.86898497,147780518.42486387,9410.5
300.0,140.0,49087.385212340516,21598.449493429835,0.44000000000000017,12811.807540420878,942.4777960769379,5939.5736106932045,51836278.7842316,117809724.50961724,13430.0
300.0,160.0,49087.385212340516,21598.449493429835,0.44000000000000017,12929.617264930494,942.4777960769379,5075.635630956011,51836278.7842316,117809724.50961724,13384.0
300.0,120.0,49087.385212340516,21598.449493429835,0.44000000000000017,15825.772992458586,942.4777960769379,9935.286766977724,51836278.7842316,117809724.50961724,16682.3
300.0,100.0,55822.61428644515,14863.220419325204,0.2662580498838137,9669.647043958945,942.4777960769379,4087.385615314431,35671729.00638049,133974274.28746836,10685.0
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,14042.919161546377,942.4777960769379,4190.884599888786,21865484.86898497,147780518.42486387,15341.5
300.0,200.0,49087.385212340516,21598.449493429835,0.44000000000000017,17484.926612635696,942.4777960769379,7667.4495701675905,51836278.7842316,117809724.50961724,18626.4
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,11579.91052113198,942.4777960769379,4190.884599888786,21865484.86898497,147780518.42486387,13212.0
300.0,160.0,59395.736106932025,11290.098598838325,0.1900826446280993,14696.763132574753,942.4777960769379,5193.44535546563,27096236.637211982,142549766.65663686,16194.2
300.0,140.0,49087.385212340516,21598.449493429835,0.44000000000000017,14539.683499895264,942.4777960769379,7667.4495701675905,51836278.7842316,117809724.50961724,16216.9
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,14317.808518735483,942.4777960769379,3234.269636870694,21865484.86898497,147780518.42486387,14869.4
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,14456.038595493434,942.4777960769379,2140.995393421445,21865484.86898497,147780518.42486387,14152.9
300.0,180.0,55822.61428644515,14863.220419325204,0.2662580498838137,16885.15196444972,942.4777960769379,6837.081392889594,35671729.00638049,133974274.28746836,18444.4
300.0,100.0,61575.216010359945,9110.618695410405,0.14795918367346947,8298.516994457439,942.4777960769379,2140.995393421445,21865484.86898497,147780518.42486387,8816.6
300.0,160.0,61575.216010359945,9110.618695410405,0.14795918367346947,12357.454702895451,942.4777960769379,2505.4201412378616,21865484.86898497,147780518.42486387,12619.2
300.0,120.0,49087.385212340516,21598.449493429835,0.44000000000000017,11830.059836174067,942.4777960769379,5939.5736106932045,51836278.7842316,117809724.50961724,12519.8
300.0,180.0,55822.61428644515,14863.220419325204,0.2662580498838137,14135.456186874557,942.4777960769379,4087.385615314431,35671729.00638049,133974274.28746836,14527.9
300.0,200.0,61575.216010359945,9110.618695410405,0.14795918367346947,14820.46334330985,942.4777960769379,2505.4201412378616,21865484.86898497,147780518.42486387,14734.1
300.0,140.0,59395.736106932025,11290.098598838325,0.1900826446280993,12323.38805755809,942.4777960769379,4007.985002587606,27096236.637211982,142549766.65663686,13379.0
300.0,100.0,59395.736106932025,11290.098598838325,0.1900826446280993,9044.35072537374,942.4777960769379,3104.7771146805394,27096236.637211982,142549766.65663686,9927.2
300.0,140.0,49087.385212340516,21598.449493429835,0.44000000000000017,16807.520696705396,942.4777960769379,9935.286766977724,51836278.7842316,117809724.50961724,17642.5
300.0,120.0,61575.216010359945,9110.618695410405,0.14795918367346947,9894.446062481054,942.4777960769379,2505.4201412378616,21865484.86898497,147780518.42486387,10482.4
300.0,180.0,61575.216010359945,9110.618695410405,0.14795918367346947,13224.534275286234,942.4777960769379,2140.995393421445,21865484.86898497,147780518.42486387,13091.8
300.0,120.0,59395.736106932025,11290.098598838325,0.1900826446280993,10232.265447512382,942.4777960769379,3104.7771146805394,27096236.637211982,142549766.65663686,10958.9
300.0,140.0,55822.61428644515,14863.220419325204,0.2662580498838137,13091.609248962768,942.4777960769379,5276.443248860448,35671729.00638049,133974274.28746836,14178.9
300.0,200.0,49087.385212340516,21598.449493429835,0.44000000000000017,19752.763809445827,942.4777960769379,9935.286766977724,51836278.7842316,117809724.50961724,20601.7
300.0,140.0,55822.61428644515,14863.220419325204,0.2662580498838137,14652.247392991916,942.4777960769379,6837.081392889594,35671729.00638049,133974274.28746836,16511.8
300.0,100.0,49087.385212340516,21598.449493429835,0.44000000000000017,12576.188091401642,942.4777960769379,7667.4495701675905,51836278.7842316,117809724.50961724,14697.1
300.0,140.0,61575.216010359945,9110.618695410405,0.14795918367346947,10761.525634871838,942.4777960769379,2140.995393421445,21865484.86898497,147780518.42486387,10942.2
300.0,120.0,59395.736106932025,11290.098598838325,0.1900826446280993,11135.473335419449,942.4777960769379,4007.985002587606,27096236.637211982,142549766.65663686,12347.8
300.0,120.0,59395.736106932025,11290.098598838325,0.1900826446280993,9780.66150355885,942.4777960769379,2653.1731707270064,27096236.637211982,142549766.65663686,10261.5
300.0,200.0,59395.736106932025,11290.098598838325,0.1900826446280993,15887.13222397401,942.4777960769379,4007.985002587606,27096236.637211982,142549766.65663686,16468.4
300.0,160.0,49087.385212340516,21598.449493429835,0.44000000000000017,17789.268400952205,942.4777960769379,9935.286766977724,51836278.7842316,117809724.50961724,18715.1
300.0,100.0,49087.385212340516,21598.449493429835,0.44000000000000017,9984.374152190063,942.4777960769379,5075.635630956011,51836278.7842316,117809724.50961724,11279.2
300.0,120.0,55822.61428644515,14863.220419325204,0.2662580498838137,13535.79510726301,942.4777960769379,6837.081392889594,35671729.00638049,133974274.28746836,15547.5
300.0,180.0,55822.61428644515,14863.220419325204,0.2662580498838137,13540.927370101548,942.4777960769379,3492.856798541423,35671729.00638049,133974274.28746836,13721.2
300.0,200.0,59395.736106932025,11290.098598838325,0.1900826446280993,14983.924336066944,942.4777960769379,3104.7771146805394,27096236.637211982,142549766.65663686,15075.9
400.0,180.0,113411.49479459153,12252.211349000194,0.10803324099722993,26050.086283566565,1256.6370614359173,5636.0172205400895,39207076.316800624,362916783.3426929,26979.2
400.0,180.0,96211.27501618741,29452.431127404314,0.3061224489795919,27773.642553142265,1256.6370614359173,10455.61305022853,94247779.6076938,307876080.0517997,28998.7
400.0,120.0,96211.27501618741,29452.431127404314,0.3061224489795919,22000.96605217102,1256.6370614359173,10455.61305022853,94247779.6076938,307876080.0517997,24128.6
400.0,120.0,110446.61672776616,15217.089415825569,0.13777777777777786,20253.455138611702,1256.6370614359173,6999.861131279762,48694686.13064182,353429173.5288517,22847.1
